ひょっと する と 、 次 の 瞬間 に は そいつ が 肩 に かみつく て いる かも しれる ない の だ	ひょっとすると、次の瞬間にはそいつが肩にかみついているかもしれないのだ
シャーロック・ホームズ の 真似 を する て 靴 を 脱ぐ 、 窓 から 寝室 へ 入り込む だ とき 、 正直 ほっと する た	ホームズの真似をして靴を脱ぎ、窓から寝室へ入り込んだとき、正直ほっとした
我が 友人 は 音 を 立てる ぬ よう 鎧戸 を 閉める 、 ランプ を 卓上 に 移す て 、 部屋 の 中 を 見渡す た	我が友人は音を立てぬよう鎧戸を閉め、ランプを卓上に移して、部屋の中を見渡した
昼間 見る た とき と 変わる は ない	昼間見たときと変わりはない
それから シャーロック・ホームズ は 私 の そば へ 忍び寄る 、 両手 で トランペット を こしらえる 、 私 の 耳 に やっと 聞こえる ほど の 小さい 声 で ささやく た	それからホームズは私のそばへ忍び寄り、両手でトランペットをこしらえ、私の耳にやっと聞こえるほどの小さい声でささやいた
かすか だ 物音 が 計画 を 台無し に する	かすかな物音が計画を台無しにする
分かる た と 私 は うなずく	分かったと私はうなずく
明かり を 消す て 、 じっと する	明かりを消して、じっとする
通風 口 から 漏れる て 、 さとる れる お それ が	通風口から漏れて、さとられるおそれが
もう一度 うなずく	もう一度うなずく
眠る の も ない だ	眠るのもなしだ
君 の 命 に 関わる	君の命に関わる
いつ でも 使える よう 君 の 拳銃 も 準備 を	いつでも使えるよう君の拳銃も準備を
僕 は 寝台 の へる に 座る から 、 君 は そっち の 椅子 へ	僕は寝台のへりに座るから、君はそっちの椅子へ
私 は リヴォルヴァ を 出す て 、 机 の 隅 に そっと 置く た	私はリヴォルヴァを出して、机の隅にそっと置いた
シャーロック・ホームズ は 持つ て くる た 細い 長い 杖 を 寝台 に 立てかける た	ホームズは持ってきた細く長い杖を寝台に立てかけた
その そば に マッチ の 箱 と 燃えさし の 蝋燭 を 並べる た	そのそばにマッチの箱と燃えさしの蝋燭を並べた
それから ランプ の 明かり を 消す 、 我々 は 闇 に 包む れる た	それからランプの明かりを消し、我々は闇に包まれた
眠る こと ない 過ごす た あの 夜 の こと を 、 終生 忘れる こと は ない	眠ることなく過ごしたあの夜のことを、終生忘れることはない
息 を 殺す と 、 音 一つ ない	息を殺すと、音一つない
我が 友人 は 数 歩 先 で 目 を 見開く 、 座る て いる はず だ のに	我が友人は数歩先で目を見開き、座っているはずなのに
私 と 同じ よう に 気 を 張りつめる て いる はず だ のに	私と同じように気を張りつめているはずなのに
鎧戸 が 、 ほんの わずか だ 光 さえ も 遮る 、 我々 は 絶対 の 闇 に 待つ	鎧戸が、ほんのわずかな光さえも遮り、我々は絶対の闇に待つ
外 から 夜鳥 の 啼く 声 が 時折 、 まさに 目 の 前 の 窓 の ところ で 猫 に 似る た 長い 引く つる た 鳴き声 が 一 度	外から夜鳥の啼く声が時折、まさに目の前の窓のところで猫に似た長く引きつった鳴き声が一度
豹 が 放つ れる た に 相違 ない	豹が放たれたに相違ない
はるか 遠く の 空 で 教会 の 鐘 が おごそか に 響く	はるか遠くの空で教会の鐘がおごそかに響く
十 五 分 ごと に 低い 強い	十五分ごとに低く強く
十 五 分間 が こんなに 長い と は	十五分間がこんなに長いとは
十 二 時 が 打つ れる 、 一 と 二 と 三 と 、 それでも まだ 静か に 座り 待つ 続ける 、 何 か が 起こる の を	十二時が打たれ、一と二と三と、それでもまだ静かに座り待ち続ける、何かが起こるのを
ふと 通風 口 の 方 から 、 一瞬 だけ 光 が 漏れる 、 すぐ 消える	ふと通風口の方から、一瞬だけ光が漏れ、すぐ消える
続く て 油 が 燃える 、 金属 が 熱す られる きつい 匂い	続いて油が燃え、金属が熱せられるきつい匂い
誰 か 隣 の 部屋 で 手提げ 角灯 に 火 を つける た の だ	誰か隣の部屋で手提げ角灯に火をつけたのだ
静か に 人 の 動く 気配 が する	静かに人の動く気配がする
それ も まもなく 静まる 、 あと は ただ きつい 匂い だけ が 残る	それもまもなく静まり、あとはただきつい匂いだけが残る
半 時間 の あいだ 、 耳 を 澄む せる	半時間のあいだ、耳を澄ませる
唐突 に 別 の 物音 が 聞く て くる	唐突に別の物音が聞こてくる
ごく 柔らか だ 、 穏やか だ 、 さやさや と 薬缶 から 湯気 が 噴き出す よう だ 、 かすか だ 音	ごく柔らかな、穏やかな、さやさやと薬缶から湯気が噴き出すような、かすかな音
聞こえる た と 思う や その 刹那 、 シャーロック・ホームズ が 寝台 から 飛び上がる 、 マッチ を 擦る 、 引き 綱 に 手 の 杖 で 一閃 を 食らう せる	聞こえたと思うやその刹那、ホームズが寝台から飛び上がり、マッチを擦り、引き綱に手の杖で一閃を食らわせる
見る た か 、 ワトソン	見たか、ワトソン
シャーロック・ホームズ が 叫ぶ	ホームズが叫ぶ
見る た か	見たか
私 に は 見える ない た	私には見えなかった
シャーロック・ホームズ が マッチ を 擦る た 瞬間 に 、 低い 澄む だ 口笛 は 耳 に する た	ホームズがマッチを擦った瞬間に、低く澄んだ口笛は耳にした
だが 闇 に なれる た 私 の 目 は 、 突然 の 光 の まぶしい さ に 、 シャーロック・ホームズ が 何 を 打ち据える の か 見定める こと が できる ない た	だが闇になれた私の目は、突然の光のまぶしさに、ホームズが何を打ち据えるのか見定めることができなかった
ただ 見える た の は 、 ひどく 青ざめる 、 恐怖 と 嫌悪 に ゆがむ だ シャーロック・ホームズ の 顔 だけ だ	ただ見えたのは、ひどく青ざめ、恐怖と嫌悪にゆがんだホームズの顔だけだ
シャーロック・ホームズ は 打つ の を やめる 、 じっと 通風 口 の 方 を 見上げる て いる た	ホームズは打つのをやめ、じっと通風口の方を見上げていた
その とき 、 夜 の 静けさ を 破る て 、 この世 の もの と 思える ぬ 悲鳴 が 聞こえる て くる た	そのとき、夜の静けさを破って、この世のものと思えぬ悲鳴が聞こえてきた
その 悲鳴 は 徐々に 大きい なる 、 しゃがれる 声 の なか に 、 苦しみ と 恐れ と 怒り が 入り交じる 、 ついに 断末魔 の 叫び と なる	その悲鳴は徐々に大きくなり、しゃがれ声のなかに、苦しみと恐れと怒りが入り交じり、ついに断末魔の叫びとなる
聞く た 話 で は 、 村 を 通り越す て 遠く の 牧師 館 まで 聞こえる 、 人々 の 眠り を 覚ます た という	聞いた話では、村を通り越して遠くの牧師館まで聞こえ、人々の眠りを覚ましたという
我々 も 肝 を 冷やす 、 私 は シャーロック・ホームズ の 顔 を 、 シャーロック・ホームズ は 私 を 見つめる た まま 立ちすくむ だ	我々も肝を冷やし、私はホームズの顔を、ホームズは私を見つめたまま立ちすくんだ
やがて 声 も 消え入る 、 あたり は 元 の 静けさ に 戻る た	やがて声も消え入り、あたりは元の静けさに戻った
何だ 、 今 の は	何だ、今のは
私 は 息 を 呑む だ	私は息を呑んだ
すべて が 終わる た 知らせ だ	すべてが終わった知らせだ
と シャーロック・ホームズ が 答える	とホームズが答える
そう 、 この 結末 が 最善 だ の かも しれる ぬ	そう、この結末が最善なのかもしれぬ
拳銃 を 持つ たまえ	拳銃を持ちたまえ
グリムズビ・ロイロット 博士 の 部屋 へ 行く て みる う	ロイロット博士の部屋へ行ってみよう
深刻 だ 面持ち で ランプ を つける 、 シャーロック・ホームズ は 先 に 立つ て 廊下 を 進む だ	深刻な面持ちでランプをつけ、ホームズは先に立って廊下を進んだ
部屋 の 扉 を 二 度 叩く た が 、 中 から は 何 の 返事 も ない た	部屋の扉を二度叩いたが、中からは何の返事もなかった
取っ手 を 回す て 、 シャーロック・ホームズ は 中 へ 入る	取っ手を回して、ホームズは中へ入る
私 も 後 に 続く た 、 引き金 に 指 を かける つつ	私も後に続いた、引き金に指をかけつつ
私 は 異様 だ 光景 に 目 を 奪う れる た	私は異様な光景に目を奪われた
卓上 に は 、 半分 窓 を 開ける た 角灯 が 置く れる て ある 、 それ から 流れ出る 一 条 の 光 の 中 に 、 戸 の 開く た まま の 金庫 が 見える	卓上には、半分窓を開けた角灯が置かれてあり、それから流れ出る一条の光の中に、戸の開いたままの金庫が見える
机 の わき に ある 木 の 椅子 に 、 グリムズビ・ロイロット 博士 が 、 長い ねずみ色 の 化粧 着 に 身 を 包む 、 つく だす た 素足 に かかと の ない 赤 の トルコ ・ スリッパ を つる かける て 腰 を かける て いる	机のわきにある木の椅子に、グリムズビ・ロイロット博士が、長いねずみ色の化粧着に身を包み、つきだした素足にかかとのない赤のトルコ・スリッパをつっかけて腰をかけている
そして 膝 の 上 に 、 短い 柄 に 長い ひも の つく た 鞭 が ある	そして膝の上に、短い柄に長いひものついた鞭がある
昼間 この 部屋 で 見る た もの だ	昼間この部屋で見たものだ
あご は 上向き だ 、 目 は 強い 見開く れる 、 天井 の 隅 を にらみつける て いる	あごは上向きで、目は強く見開かれ、天井の隅をにらみつけている
額 の 周囲 に は 、 褐色 の 斑 が つく た 黄色い 妙 だ ひも 状 の もの が おる 、 頭 を きつい しめつける て いる た	額の周囲には、褐色の斑がついた黄色い妙なひも状のものがおり、頭をきつくしめつけていた
我々 が 入る た とき に は 、 博士 は 口 も 聞く ぬ 、 身動き も ない た	我々が入ったときには、博士は口も聞かず、身動きもなかった
ひも	ひも
まだ ら の ひも	まだらのひも
と 、 シャーロック・ホームズ は ささやく た	と、ホームズはささやいた
私 は 一 歩 前 に 出る た	私は一歩前に出た
と 、 博士 の 頭 を 巻く て いる た あやかし が 動く 始める 、 髪の毛 の 中 から ずんぐり と 太い 菱形 の 頭 を 持つ た 忌まわしい 蛇 が 、 ぬっと 鎌首 を もたげる た だ は ない か	と、博士の頭を巻いていたあやかしが動き始め、髪の毛の中からずんぐりと太い菱形の頭を持った忌まわしい蛇が、ぬっと鎌首をもたげたではないか
毒沼蛇	毒沼蛇
シャーロック・ホームズ が 声 を 張る	ホームズが声を張る
インド で もっとも 恐る べし 蛇	インドでもっとも恐るべき蛇
博士 が 噛む れる て 死ぬ まで 、 たった 十 秒 だ	博士が噛まれて死ぬまで、たった十秒だ
暴力 は 我が身 に 返る が 必然	暴力は我が身に返るが必然
策士 は 仕掛ける た 穴 に 自ら はまる	策士は仕掛けた穴に自らはまる
この 毒蛇 を 巣 の 中 へ 追い込む う	この毒蛇を巣の中へ追い込もう
そして ヘレン・ストーナ さん を 安全 だ 場所 へ 移す 、 地元 の 警察 へ 事 の 次第 を 報告 だ	そしてストーナさんを安全な場所へ移し、地元の警察へ事の次第を報告だ
言い終わる や シャーロック・ホームズ は 死人 の 膝 から 素早い 鞭 を とる 、 その 鞭 の 先 の 輪 を 毒蛇 の 首 にかけ 凶行 の 場 から 引き離す と 、 蛇 を 腕 いっぱい に 伸ばす て 運ぶ 、 鉄製 の 金庫 の 中 へ 投げ入れる 閉じこめる た	言い終わるやホームズは死人の膝から素早く鞭をとり、その鞭の先の輪を毒蛇の首にかけ凶行の場から引き離すと、蛇を腕いっぱいに伸ばして運び、鉄製の金庫の中へ投げ入れ閉じこめた
以上 が ストーク・モラン の グリムズビ・ロイロット 博士 の 死 の 真相 だ ある	以上がストーク・モランのグリムズビ・ロイロット博士の死の真相である
ここ まで の 話 が 長い なる た ので 、 その後 の こと は 簡単 に 話す う	ここまでの話が長くなったので、その後のことは簡単に話そう
我々 は ふるえる ご 婦人 に 悲劇 を 告げる 、 早朝 の 汽車 で ハロウ に いる 善良 だ 叔母 の 元 へ 送り届ける た	我々はふるえるご婦人に悲劇を告げ、早朝の汽車でハロウにいる善良な叔母の元へ送り届けた
警察 の 調べ に は 時間 が かかる た が 、 危険 だ ペット の 取り扱い を 誤る た ため の 事故死 と 結論づける られる た	警察の調べには時間がかかったが、危険なペットの取り扱いを誤ったための事故死と結論づけられた
まだ 腑 に 落ちる ない 点 は ある た が 、 シャーロック・ホームズ は 私 に 、 翌日 の 帰り の 車中 で 教える て くれる た	まだ腑に落ちない点はあったが、ホームズは私に、翌日の帰りの車中で教えてくれた
はじめ 僕 は まったく 誤る た 推定 を 下す て いる た	はじめ僕はまったく誤った推定を下していた
不十分 だ データ で 推理 を 行う と 危険 だ という いい 一 例 だ	不十分なデータで推理を行うと危険だといういい一例だ
ロマ が いる た	ロマがいた
ひも という 言葉 を 哀れ だ ご 婦人 が 口走る た	ひもという言葉を哀れなご婦人が口走った
つまり それ は 、 マッチ を 擦る た とき 、 一瞬 何 か の 姿 を 見る た こと を 表す て いる	つまりそれは、マッチを擦ったとき、一瞬何かの姿を見たことを表している
だが それ が かえって 僕 を 誤る た 方向 へ 追いやる た	だがそれがかえって僕を誤った方向へ追いやった
ただ 幸い だ た と 言える の は 、 すぐ 考える 直せる た こと だ	ただ幸いだったと言えるのは、すぐ考え直せたことだ
部屋 に いる 人物 を おびやかす 危険 が 何 だ ある た に する 、 それ は 窓 や 扉 から 入る た もの だ は ない と はっきり する た の だ から	部屋にいる人物をおびやかす危険が何であったにせよ、それは窓や扉から入ったものではないとはっきりしたのだから
前 に も 話す た とおり 、 僕 の 注意 は すぐさま 通風 口 と 寝台 の 上 に 垂れ下がる 綱 と に 向ける られる た	前にも話したとおり、僕の注意はすぐさま通風口と寝台の上に垂れ下がる綱とに向けられた
それ が 飾り だ ある こと 、 寝台 が 床 に 固定 する れる て いる こと を 知る て 、 すぐ に この 綱 は 何 か が 穴 から 寝台 へ 伝う ため の 橋渡し を する て いる の だ は ない か 、 という 考え が 浮かぶ だ	それが飾りであること、寝台が床に固定されていることを知って、すぐにこの綱は何かが穴から寝台へ伝うための橋渡しをしているのではないか、という考えが浮かんだ
蛇 の 姿 が さっと 頭 に よぎる	蛇の姿がさっと頭によぎる
博士 が インド から 動物 を 取り寄せる て いる こと を 考える 合わせる と 、 信憑 性 が 出る て くる	博士がインドから動物を取り寄せていることを考え合わせると、信憑性が出てくる
毒物 に も 、 どんな 試験 で も 検出 する れる ない もの が ある	毒物にも、どんな試験でも検出されないものがある
それ を 使う と は 、 さすが 東方 で 仕事 を する た 男 の 悪知恵 と 言う べし か	それを使うとは、さすが東方で仕事をした男の悪知恵と言うべきか
しかも この 毒 に は 即効 性 が ある 、 この 点 だ も 都合 が いい	しかもこの毒には即効性があり、この点でも都合がいい
毒牙 の 食い込む だ ところ に は 、 ごく 小さな 黒い 傷 が ふたつ 残る だけ だ から 、 目 の 利く 検視 官 だ ない かぎり 見逃す て 当然 だ	毒牙の食い込んだところには、ごく小さな黒い傷がふたつ残るだけだから、目の利く検視官でないかぎり見逃して当然だ
それから あの 口笛 の こと だ	それからあの口笛のことだ
無論 、 朝 に なる て 相手 に ばれる て は いける ない から 、 博士 は 蛇 を 呼び戻す ぬ ば なる ぬ	無論、朝になって相手にばれてはいけないから、博士は蛇を呼び戻さねばならぬ
そこで 訓練 を する た	そこで訓練をした
あの 牛乳 でも 使う た の か 、 呼ぶ ば 戻る よう に する た わけ だ	あの牛乳でも使ったのか、呼べば戻るようにしたわけだ
頃合 い を 見計らう て 毒蛇 を あの 通風 口 へ 向かう せる 、 蛇 は 綱 を 伝う 寝台 へ 下りる	頃合いを見計らって毒蛇をあの通風口へ向かわせ、蛇は綱を伝い寝台へ下りる
一 度 で 噛む と は 限る ぬ から 、 一 週間 の あいだ は 毎晩 うまい 避ける られる た の だ う が 、 遅い 早い 、 その 犠牲 と なる に 違い ない	一度で噛むとは限らぬから、一週間のあいだは毎晩うまく避けられたのだろうが、遅かれ早かれ、その犠牲となるに違いない
ここ まで の 結論 に は 、 博士 の 部屋 へ 入る 前 に たどり着く て いる た	ここまでの結論には、博士の部屋へ入る前にたどり着いていた
椅子 を 調べる と 、 上 に 博士 が しばしば 上がる て いる こと が 分かる た	椅子を調べると、上に博士がしばしば上がっていることが分かった
もちろん 通風 口 に 手 を 届く せる ため に 必要 だ	もちろん通風口に手を届かせるために必要だ
金庫 、 牛乳 の 皿 、 先 を 輪 に 結ぶ で ある 鞭 、 これら を 見る ば 、 もはや 少し の 疑問 を 残す ところ も ない	金庫、牛乳の皿、先を輪に結んである鞭、これらを見れば、もはや少しの疑問を残すところもない
ヘレン・ストーナ さん の 聞く た 金属 音 は 、 博士 が 怪物 を 戻す て 大急ぎ で 金庫 の 戸 を 閉める た 音 に 相違 ない	ストーナさんの聞いた金属音は、博士が怪物を戻して大急ぎで金庫の戸を閉めた音に相違ない
この よう に 考え を 煮詰める た 上 で 、 証拠 を 握る う と あの 通り 行動 に 移る た わけ だ	このように考えを煮詰めた上で、証拠を握ろうとあの通り行動に移ったわけだ
僕 は 、 しゅっ しゅっ と あの 生き物 が 音 を 立てる た の を 聞く て —— 君 も 聞く た ね —— そこ で さっと マッチ を 擦る て 、 一 発 食らわせる た	僕は、しゅっしゅっとあの生き物が音を立てたのを聞いて——君も聞いたね——そこでさっとマッチを擦って、一発食らわせた
その 結果 、 蛇 は 通風 口 へ 逃げ失せる た	その結果、蛇は通風口へ逃げ失せた
さらに 、 反対 側 の 飼い主 へ と 向かう 結果 と なる た	さらに、反対側の飼い主へと向かう結果となった
僕 が 杖 で 数 発 痛めつける た から 、 引き返す ながら 本性 を むき出し に する て 、 目 に とまる た 最初 の 人間 に かみつく た	僕が杖で数発痛めつけたから、引き返しながら本性をむき出しにして、目にとまった最初の人間にかみついた
だから 僕 は 博士 の 死 に 間接 の 責任 が ある と 言える が 、 さりとて 、 大した 良心 の 呵責 を 感じる そう に ない	だから僕は博士の死に間接の責任があると言えるが、さりとて、大した良心の呵責を感じそうにない
